,Q15,Q15,Q15,ethics_concerns_score,ethics_concerns_score,ethics_concerns_score,capabilities_score,capabilities_score,capabilities_score,attitudes_score,attitudes_score,attitudes_score
,mean,std,count,mean,std,count,mean,std,count,mean,std,count
usage_label,,,,,,,,,,,,
Daily,2.7581829002182108,1.133313085399162,15123,3.342937479805323,0.7376443681916612,12576,2.943691740473457,0.8717965688142336,13936,3.328338836252273,0.8342423663789854,13932
Monthly,2.77984496124031,1.161452549876705,645,3.334416287632662,0.776386016334885,513,3.204135265700483,0.8549097766919749,575,3.641103408434431,0.9256758435104645,577
Weekly,2.866961081976263,1.1530904913565634,3623,3.3206275744031513,0.7568285092535068,3079,3.1027537886307988,0.7995106597484015,3358,3.402385202816622,0.8681388291666852,3361
